"Notes"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"10-14 years"	"10-14"	"Male"	"M"	84	234284030	0.0	0.0	0.0	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"15-19 years"	"15-19"	"Female"	"F"	94	227307697	0.0	0.0	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"15-19 years"	"15-19"	"Male"	"M"	102	239483577	0.0	0.0	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"20-24 years"	"20-24"	"Female"	"F"	131	229052059	0.1	0.0	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"20-24 years"	"20-24"	"Male"	"M"	212	239951389	0.1	0.1	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"25-29 years"	"25-29"	"Female"	"F"	179	228601175	0.1	0.1	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"25-29 years"	"25-29"	"Male"	"M"	298	234285878	0.1	0.1	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"30-34 years"	"30-34"	"Female"	"F"	270	227330011	0.1	0.1	0.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"30-34 years"	"30-34"	"Male"	"M"	472	229872405	0.2	0.2	0.2	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"35-39 years"	"35-39"	"Female"	"F"	557	231430232	0.2	0.2	0.3	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"35-39 years"	"35-39"	"Male"	"M"	1122	230611430	0.5	0.5	0.5	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"40-44 years"	"40-44"	"Female"	"F"	1163	236277503	0.5	0.5	0.5	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"40-44 years"	"40-44"	"Male"	"M"	2840	232968123	1.2	1.2	1.3	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"45-49 years"	"45-49"	"Female"	"F"	2535	238712391	1.1	1.0	1.1	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"45-49 years"	"45-49"	"Male"	"M"	6490	232932105	2.8	2.7	2.9	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"50-54 years"	"50-54"	"Female"	"F"	4575	232356654	2.0	1.9	2.0	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"50-54 years"	"50-54"	"Male"	"M"	11852	223575070	5.3	5.2	5.4	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"55-59 years"	"55-59"	"Female"	"F"	7164	213742200	3.4	3.3	3.4	0.0
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"55-59 years"	"55-59"	"Male"	"M"	18125	201411886	9.0	8.9	9.1	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"60-64 years "	"60-64"	"Female"	"F"	9607	183215286	5.2	5.1	5.3	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"60-64 years "	"60-64"	"Male"	"M"	23176	168055475	13.8	13.6	14.0	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"65-69 years"	"65-69"	"Female"	"F"	11843	151235357	7.8	7.7	8.0	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"65-69 years"	"65-69"	"Male"	"M"	25565	133793292	19.1	18.9	19.3	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"70-74 years"	"70-74"	"Female"	"F"	13838	122693411	11.3	11.1	11.5	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"70-74 years"	"70-74"	"Male"	"M"	26079	102736281	25.4	25.1	25.7	0.2
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"75-79 years"	"75-79"	"Female"	"F"	15096	98401757	15.3	15.1	15.6	0.1
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"75-79 years"	"75-79"	"Male"	"M"	24825	75129413	33.0	32.6	33.5	0.2
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"80-84 years"	"80-84"	"Female"	"F"	15157	75025647	20.2	19.9	20.5	0.2
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"80-84 years"	"80-84"	"Male"	"M"	20911	49947616	41.9	41.3	42.4	0.3
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"85-89 years"	"85-89"	"Female"	"F"	12405	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"85-89 years"	"85-89"	"Male"	"M"	14237	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"90-94 years"	"90-94"	"Female"	"F"	6764	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"90-94 years"	"90-94"	"Male"	"M"	5876	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"95-99 years"	"95-99"	"Female"	"F"	2008	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"95-99 years"	"95-99"	"Male"	"M"	1299	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"100+ years"	"100+"	"Female"	"F"	261	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"100+ years"	"100+"	"Male"	"M"	91	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"20-24 years"	"20-24"	"Male"	"M"	21	239951389	0.0	0.0	0.0	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"25-29 years"	"25-29"	"Female"	"F"	44	228601175	0.0	0.0	0.0	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"25-29 years"	"25-29"	"Male"	"M"	38	234285878	0.0	0.0	0.0	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"30-34 years"	"30-34"	"Female"	"F"	85	227330011	0.0	0.0	0.0	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"30-34 years"	"30-34"	"Male"	"M"	126	229872405	0.1	0.0	0.1	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"35-39 years"	"35-39"	"Female"	"F"	256	231430232	0.1	0.1	0.1	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"35-39 years"	"35-39"	"Male"	"M"	327	230611430	0.1	0.1	0.2	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"40-44 years"	"40-44"	"Female"	"F"	544	236277503	0.2	0.2	0.2	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"40-44 years"	"40-44"	"Male"	"M"	886	232968123	0.4	0.4	0.4	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"45-49 years"	"45-49"	"Female"	"F"	1124	238712391	0.5	0.4	0.5	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"45-49 years"	"45-49"	"Male"	"M"	2454	232932105	1.1	1.0	1.1	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"50-54 years"	"50-54"	"Female"	"F"	2075	232356654	0.9	0.9	0.9	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"50-54 years"	"50-54"	"Male"	"M"	5343	223575070	2.4	2.3	2.5	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"55-59 years"	"55-59"	"Female"	"F"	3512	213742200	1.6	1.6	1.7	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"55-59 years"	"55-59"	"Male"	"M"	10328	201411886	5.1	5.0	5.2	0.1
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"60-64 years "	"60-64"	"Female"	"F"	5271	183215286	2.9	2.8	3.0	0.0
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"60-64 years "	"60-64"	"Male"	"M"	16335	168055475	9.7	9.6	9.9	0.1
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"65-69 years"	"65-69"	"Female"	"F"	7376	151235357	4.9	4.8	5.0	0.1
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"65-69 years"	"65-69"	"Male"	"M"	22604	133793292	16.9	16.7	17.1	0.1
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"70-74 years"	"70-74"	"Female"	"F"	10578	122693411	8.6	8.5	8.8	0.1
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"70-74 years"	"70-74"	"Male"	"M"	29579	102736281	28.8	28.5	29.1	0.2
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"75-79 years"	"75-79"	"Female"	"F"	13901	98401757	14.1	13.9	14.4	0.1
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"75-79 years"	"75-79"	"Male"	"M"	36686	75129413	48.8	48.3	49.3	0.3
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"80-84 years"	"80-84"	"Female"	"F"	17121	75025647	22.8	22.5	23.2	0.2
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"80-84 years"	"80-84"	"Male"	"M"	40860	49947616	81.8	81.0	82.6	0.4
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"85-89 years"	"85-89"	"Female"	"F"	17019	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"85-89 years"	"85-89"	"Male"	"M"	34764	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"90-94 years"	"90-94"	"Female"	"F"	11011	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"90-94 years"	"90-94"	"Male"	"M"	18843	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"95-99 years"	"95-99"	"Female"	"F"	3924	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"95-99 years"	"95-99"	"Male"	"M"	5025	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"100+ years"	"100+"	"Female"	"F"	651	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"100+ years"	"100+"	"Male"	"M"	539	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"< 1 year"	"1"	"Female"	"F"	151	42477103	0.4	0.3	0.4	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"< 1 year"	"1"	"Male"	"M"	168	44436653	0.4	0.3	0.4	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"1-4 years"	"1-4"	"Female"	"F"	962	170430172	0.6	0.5	0.6	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"1-4 years"	"1-4"	"Male"	"M"	1154	178140207	0.6	0.6	0.7	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"5-9 years"	"5-9"	"Female"	"F"	1934	216636220	0.9	0.9	0.9	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"5-9 years"	"5-9"	"Male"	"M"	2085	226500076	0.9	0.9	1.0	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"10-14 years"	"10-14"	"Female"	"F"	1326	223802975	0.6	0.6	0.6	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"10-14 years"	"10-14"	"Male"	"M"	1622	234284030	0.7	0.7	0.7	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"15-19 years"	"15-19"	"Female"	"F"	1022	227307697	0.4	0.4	0.5	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"15-19 years"	"15-19"	"Male"	"M"	1441	239483577	0.6	0.6	0.6	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"20-24 years"	"20-24"	"Female"	"F"	1046	229052059	0.5	0.4	0.5	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"20-24 years"	"20-24"	"Male"	"M"	1507	239951389	0.6	0.6	0.7	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"25-29 years"	"25-29"	"Female"	"F"	1345	228601175	0.6	0.6	0.6	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"25-29 years"	"25-29"	"Male"	"M"	2131	234285878	0.9	0.9	0.9	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"30-34 years"	"30-34"	"Female"	"F"	2034	227330011	0.9	0.9	0.9	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"30-34 years"	"30-34"	"Male"	"M"	3304	229872405	1.4	1.4	1.5	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"35-39 years"	"35-39"	"Female"	"F"	3024	231430232	1.3	1.3	1.4	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"35-39 years"	"35-39"	"Male"	"M"	4875	230611430	2.1	2.1	2.2	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"40-44 years"	"40-44"	"Female"	"F"	4439	236277503	1.9	1.8	1.9	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"40-44 years"	"40-44"	"Male"	"M"	7196	232968123	3.1	3.0	3.2	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"45-49 years"	"45-49"	"Female"	"F"	6778	238712391	2.8	2.8	2.9	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"45-49 years"	"45-49"	"Male"	"M"	10632	232932105	4.6	4.5	4.7	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"50-54 years"	"50-54"	"Female"	"F"	9985	232356654	4.3	4.2	4.4	0.0
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"50-54 years"	"50-54"	"Male"	"M"	15128	223575070	6.8	6.7	6.9	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"55-59 years"	"55-59"	"Female"	"F"	13680	213742200	6.4	6.3	6.5	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"55-59 years"	"55-59"	"Male"	"M"	19973	201411886	9.9	9.8	10.1	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"60-64 years "	"60-64"	"Female"	"F"	16262	183215286	8.9	8.7	9.0	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"60-64 years "	"60-64"	"Male"	"M"	22632	168055475	13.5	13.3	13.6	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"65-69 years"	"65-69"	"Female"	"F"	17499	151235357	11.6	11.4	11.7	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"65-69 years"	"65-69"	"Male"	"M"	23050	133793292	17.2	17.0	17.5	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"70-74 years"	"70-74"	"Female"	"F"	17548	122693411	14.3	14.1	14.5	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"70-74 years"	"70-74"	"Male"	"M"	21688	102736281	21.1	20.8	21.4	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"75-79 years"	"75-79"	"Female"	"F"	16210	98401757	16.5	16.2	16.7	0.1
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"75-79 years"	"75-79"	"Male"	"M"	18385	75129413	24.5	24.1	24.8	0.2
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"80-84 years"	"80-84"	"Female"	"F"	13335	75025647	17.8	17.5	18.1	0.2
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"80-84 years"	"80-84"	"Male"	"M"	13067	49947616	26.2	25.7	26.6	0.2
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"85-89 years"	"85-89"	"Female"	"F"	8515	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"85-89 years"	"85-89"	"Male"	"M"	6970	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"90-94 years"	"90-94"	"Female"	"F"	3524	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"90-94 years"	"90-94"	"Male"	"M"	2323	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"95-99 years"	"95-99"	"Female"	"F"	864	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"95-99 years"	"95-99"	"Male"	"M"	394	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"100+ years"	"100+"	"Female"	"F"	79	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"100+ years"	"100+"	"Male"	"M"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"< 1 year"	"1"	"Female"	"F"	277	42477103	0.7	0.6	0.7	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"< 1 year"	"1"	"Male"	"M"	262	44436653	0.6	0.5	0.7	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"1-4 years"	"1-4"	"Female"	"F"	1217	170430172	0.7	0.7	0.8	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"1-4 years"	"1-4"	"Male"	"M"	1433	178140207	0.8	0.8	0.8	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"5-9 years"	"5-9"	"Female"	"F"	1157	216636220	0.5	0.5	0.6	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"5-9 years"	"5-9"	"Male"	"M"	1599	226500076	0.7	0.7	0.7	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"10-14 years"	"10-14"	"Female"	"F"	1523	223802975	0.7	0.6	0.7	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"10-14 years"	"10-14"	"Male"	"M"	2068	234284030	0.9	0.8	0.9	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"15-19 years"	"15-19"	"Female"	"F"	1970	227307697	0.9	0.8	0.9	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"15-19 years"	"15-19"	"Male"	"M"	3193	239483577	1.3	1.3	1.4	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"20-24 years"	"20-24"	"Female"	"F"	2613	229052059	1.1	1.1	1.2	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"20-24 years"	"20-24"	"Male"	"M"	4418	239951389	1.8	1.8	1.9	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"25-29 years"	"25-29"	"Female"	"F"	3005	228601175	1.3	1.3	1.4	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"25-29 years"	"25-29"	"Male"	"M"	4589	234285878	2.0	1.9	2.0	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"30-34 years"	"30-34"	"Female"	"F"	3645	227330011	1.6	1.6	1.7	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"30-34 years"	"30-34"	"Male"	"M"	5548	229872405	2.4	2.4	2.5	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"35-39 years"	"35-39"	"Female"	"F"	4973	231430232	2.1	2.1	2.2	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"35-39 years"	"35-39"	"Male"	"M"	7088	230611430	3.1	3.0	3.1	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"40-44 years"	"40-44"	"Female"	"F"	7128	236277503	3.0	2.9	3.1	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"40-44 years"	"40-44"	"Male"	"M"	10568	232968123	4.5	4.4	4.6	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"45-49 years"	"45-49"	"Female"	"F"	11491	238712391	4.8	4.7	4.9	0.0
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"45-49 years"	"45-49"	"Male"	"M"	16870	232932105	7.2	7.1	7.4	0.1
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"50-54 years"	"50-54"	"Female"	"F"	17771	232356654	7.6	7.5	7.8	0.1
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"50-54 years"	"50-54"	"Male"	"M"	27422	223575070	12.3	12.1	12.4	0.1
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"55-59 years"	"55-59"	"Female"	"F"	27313	213742200	12.8	12.6	12.9	0.1
	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"55-59 years"	"55-59"	"Male"	"M"	42233	201411886	21.0	20.8	21.2	0.1
